3032.75372 16.923 0.007
3326.84359 16.901 0.006
3337.69760 16.897 0.008
3353.66380 16.895 0.006
3358.66287 16.942 0.007
3366.66194 16.927 0.008
3375.62920 16.922 0.007
3379.69177 16.948 0.007
3385.70277 16.891 0.006
3397.62382 16.914 0.009
3720.67391 16.863 0.008
3724.69115 16.938 0.007
3731.64013 16.914 0.006
3739.62544 16.913 0.007
3750.65169 16.922 0.009
3757.60835 16.948 0.006
3762.63387 16.920 0.006
3769.61685 16.934 0.006
3780.71079 16.909 0.010
4066.67377 16.929 0.006
4074.65828 16.925 0.008
4092.64000 16.951 0.006
4111.66924 16.915 0.006
4125.66578 16.915 0.006
4400.72794 16.852 0.009
4410.76595 16.909 0.007
4422.79493 16.902 0.007
4426.81853 16.882 0.007
4438.79181 16.879 0.007
4452.66237 16.912 0.007
4463.64691 16.882 0.007
4478.68751 16.891 0.007
4482.71631 16.906 0.006
4487.69275 16.895 0.010
4779.80868 16.892 0.006
4784.83762 16.910 0.010
4892.57187 16.908 0.007
