3032.75372 16.912 0.007
3326.84359 16.904 0.007
3337.69760 16.888 0.008
3353.66380 16.891 0.007
3358.66287 16.917 0.007
3366.66194 16.924 0.009
3375.62920 16.944 0.008
3379.69177 16.933 0.008
3385.70277 16.917 0.007
3397.62382 16.925 0.009
3720.67391 16.878 0.008
3724.69115 16.893 0.007
3731.64013 16.893 0.006
3739.62544 16.901 0.007
3750.65169 16.886 0.009
3757.60835 16.874 0.006
3762.63387 16.893 0.006
3769.61685 16.885 0.006
3780.71079 16.908 0.010
4066.67377 16.955 0.006
4074.65828 16.914 0.008
4092.64000 16.940 0.006
4111.66924 16.960 0.007
4125.66578 16.933 0.007
4400.72794 16.899 0.009
4410.76595 16.927 0.007
4422.79493 16.912 0.007
4426.81853 16.937 0.007
4438.79181 16.915 0.008
4452.66237 16.911 0.008
4463.64691 16.895 0.007
4478.68751 16.894 0.007
4482.71631 16.883 0.007
4487.69275 16.911 0.011
4779.80868 16.921 0.007
4784.83762 16.956 0.011
4892.57187 16.908 0.007
